person_id,q1,response_time_seconds_1,q2,response_time_seconds_2,q3,response_time_seconds_3,q4,response_time_seconds_4,q5,response_time_seconds_5,q6,response_time_seconds_6,q7,response_time_seconds_7,q8,response_time_seconds_8,q9,response_time_seconds_9,q10,response_time_seconds_10,latitude,longitude
USR_F89C931E,C,22.48,A,13.83,A,10.95,C,23.08,C,21.4,B,18.4,A,16.59,B,21.18,B,24.35,B,16.94,14.2837,77.5456
USR_3BCFDBBF,B,30.24,C,23.53,B,13.5,D,9.83,A,32.35,D,4.35,D,37.81,B,33.33,D,35.15,D,38.66,24.7311,79.1432
USR_29FD1881,B,10.89,B,20.5,A,24.28,B,20.52,B,15.42,C,14.25,B,11.6,D,10.48,C,24.91,D,17.5,27.6629,81.2518
USR_3AE07224,B,8.46,B,9.65,A,11.16,A,5.26,D,7.01,A,8.81,A,8.65,B,9.3,A,11.65,B,10.69,11.8772,78.6312
USR_752A7646,D,15.4,C,22.02,A,11.38,B,19.61,B,14.26,B,17.65,C,14.04,C,20.74,B,22.44,B,13.27,29.0326,76.6961
USR_9DA40116,A,24.79,C,10.88,C,12.27,C,24.51,D,21.79,D,32.76,D,34.36,B,11.72,D,23.37,C,34.2,11.6731,77.1287
USR_57E601C8,A,9.46,A,6.19,A,7.71,A,6.25,A,6.51,B,8.57,D,10.88,A,5.36,A,9.65,D,9.95,13.783,76.2704
USR_861D6C87,B,12.07,B,11.26,B,10.05,B,10.17,A,24.92,A,13.89,A,11.66,B,17.41,B,13.36,C,23.4,25.3172,80.7138
USR_26383732,A,5.49,A,8.9,A,8.33,B,10.35,A,8.35,A,11.89,B,10.64,A,10.65,B,5.58,B,7.28,27.8541,75.7782
USR_FB82503E,C,11.53,C,21.83,B,21.64,D,16.54,B,10.41,D,17.58,A,24.49,C,16.54,C,21.79,C,17.76,27.08,79.4512
USR_9D15B7E9,C,21.07,B,13.72,B,11.06,C,17.88,C,14.97,B,12.23,B,10.7,A,14.12,A,19.04,A,16.36,26.8321,82.8529
USR_A69F17F6,D,11.33,C,17.69,B,20.81,B,11.79,B,14.12,B,15.69,B,11.76,B,12.72,D,17.57,C,13.58,12.7068,78.5278
USR_79D34913,C,23.26,B,22.65,B,18.77,B,20.74,C,20.67,B,11.99,B,15.76,A,16.64,B,22.65,B,15.6,12.5518,76.882
USR_739AE085,D,22.35,A,11.64,B,17.96,A,12.97,C,10.41,B,11.58,A,17.77,C,10.11,B,17.75,B,10.82,22.1634,79.8434
USR_E08B4B1B,B,16.03,C,18.39,B,20.33,B,20.23,D,13.6,B,13.47,C,18.22,A,17.67,B,15.7,A,18.55,27.925,78.6264
USR_61967E49,D,21.54,C,22.75,B,24.36,D,12.47,C,13.96,B,18.95,B,10.52,C,14.11,B,18.28,A,21.43,23.5802,79.3796
USR_E4FD6EEB,A,9.04,A,9.79,D,6.08,A,6.26,B,7.69,A,9.29,A,5.26,A,7.71,B,7.78,B,5.94,25.9766,79.0696
USR_5DB72218,B,17.98,A,21.04,B,21.64,A,17.96,C,16.07,B,15.93,B,23.05,B,18.77,A,22.48,B,12.96,18.965,73.9009
USR_D014D7EB,B,11.84,B,14.17,B,14.9,C,12.77,D,18.75,D,22.19,A,18.24,B,14.15,B,24.46,C,10.9,22.8514,80.3613
USR_60CB90E7,B,17.65,C,14.71,D,15.04,C,24.5,A,24.9,A,20.01,A,13.02,B,16.99,D,24.18,B,15.16,27.9157,80.2469
USR_2F8685DC,A,12.45,A,19.98,B,11.78,A,17.55,A,24.04,B,21.96,C,11.02,A,10.97,B,13.73,A,17.89,23.7294,79.8811
USR_CC0074FA,B,23.6,C,11.57,A,18.75,B,15.29,A,23.76,B,16.47,A,23.82,A,19.81,D,11.76,B,12.97,20.971,79.7521
USR_F917EF2A,B,10.72,A,11.64,A,7.0,C,11.49,B,11.48,A,11.21,A,5.83,A,8.22,A,9.92,A,5.94,19.467,74.4374
USR_869E4F70,B,23.69,D,21.63,A,13.7,A,13.84,B,18.85,C,16.57,C,20.41,B,15.49,B,16.97,D,15.46,17.2483,73.1262
USR_8A4DE8BF,C,11.41,B,28.82,C,6.05,C,18.58,B,6.98,D,10.28,D,31.45,C,27.36,C,26.85,B,8.9,22.5318,78.201
USR_CA039F29,A,16.5,C,20.16,A,23.42,C,23.0,B,14.37,B,14.03,C,21.67,D,22.37,A,12.29,D,15.98,29.8992,78.6634
USR_0FE69F1D,B,22.92,C,14.44,A,12.39,C,10.6,B,15.35,B,16.86,A,19.47,C,18.48,B,12.89,A,19.85,27.2712,78.9107
USR_981DC3E5,A,6.65,B,6.48,A,10.33,A,9.86,A,11.24,B,6.71,B,5.11,B,10.47,C,11.24,B,9.89,12.309,75.745
USR_1C66693A,D,22.15,C,37.72,C,3.29,D,21.34,B,10.21,A,14.71,D,9.18,A,29.84,C,19.68,B,8.35,25.5363,81.3798
USR_EF508093,B,18.24,B,24.9,B,18.45,A,11.55,A,11.43,D,11.1,A,15.73,A,13.28,B,13.41,B,24.4,28.7618,75.6188
USR_B2761754,B,18.9,B,20.12,C,17.53,C,22.99,C,19.18,B,20.78,C,24.57,B,11.23,B,22.71,A,21.1,21.5504,77.2959
USR_CB8C3BA7,C,7.14,A,11.65,A,9.58,A,8.96,A,7.63,A,6.08,D,8.52,A,8.03,A,10.26,A,5.32,12.5069,77.8098
USR_B27A3146,D,34.06,C,2.47,C,37.42,D,19.69,B,13.82,D,28.06,C,29.22,B,29.62,C,34.99,C,15.01,20.3617,73.3637
USR_B1AC8642,D,16.68,C,19.21,B,16.64,B,24.55,D,18.54,C,15.85,A,14.71,B,19.9,C,20.96,B,19.02,23.1449,77.3831
USR_D52B141A,A,19.37,C,12.15,A,14.71,B,21.99,B,21.62,B,21.62,C,20.03,D,20.37,D,22.02,A,10.73,20.2623,73.7486
USR_10A36FAA,D,24.79,B,14.55,B,16.7,A,22.24,B,24.75,A,20.71,C,10.18,A,20.16,A,11.38,B,13.37,20.131,71.4336
USR_71B34145,C,23.73,C,18.76,D,3.4,B,35.02,D,6.75,C,26.16,D,12.01,D,37.71,C,34.69,D,15.39,17.105,71.9278
USR_CFBAB798,D,5.12,A,22.99,C,10.55,B,36.27,C,23.16,B,6.35,C,14.21,C,2.58,D,16.59,D,23.25,14.2178,76.8962
USR_2E9D55AA,B,23.0,C,17.74,B,19.98,A,14.72,A,22.54,A,18.86,A,15.24,B,18.55,C,14.67,B,17.29,25.0616,82.1337
USR_ADE2DC23,C,16.4,C,15.26,B,13.1,A,18.2,C,19.45,B,10.73,B,12.36,B,13.4,B,10.31,C,17.43,18.0358,72.4505
USR_B3FDAD9A,A,10.87,C,20.34,B,23.21,B,18.58,B,10.74,A,23.35,D,12.62,A,22.93,C,11.8,A,19.51,14.6366,77.7815
USR_DEB81BEC,C,17.67,C,8.2,C,33.96,C,35.39,C,9.1,D,29.98,D,25.51,B,20.93,C,17.66,C,37.1,29.6252,79.0833
USR_66AC9B4F,A,8.65,A,7.73,C,7.39,C,8.08,A,8.46,B,7.81,B,7.53,A,10.4,B,5.72,A,7.32,27.3577,76.0875
USR_77548318,B,24.39,A,21.6,A,11.86,A,19.43,A,12.41,A,18.77,B,19.0,C,11.81,C,17.5,B,24.76,24.7116,77.8371
USR_C40B6FE3,D,18.39,B,17.7,C,14.83,C,13.5,C,15.24,C,24.75,B,15.62,C,17.88,A,19.94,B,13.08,19.8022,71.3171
USR_6E3A3945,D,13.77,C,10.86,B,24.69,B,23.8,D,11.45,B,14.03,A,22.09,C,14.48,A,16.96,C,12.68,23.7877,77.4926
USR_B469F0BC,B,18.17,A,13.03,A,19.18,B,13.55,A,11.12,D,10.06,D,20.59,A,18.1,C,22.91,B,12.69,13.2526,78.5899
USR_7EDDA9C0,A,11.99,D,12.71,C,10.77,B,22.98,D,16.53,D,17.93,D,11.83,A,16.32,B,16.94,D,18.06,27.9681,77.0259
USR_64DF15D5,C,24.17,C,20.99,B,13.02,B,13.9,A,11.21,C,12.0,C,10.76,A,21.35,A,20.86,A,24.78,29.0147,76.6255
USR_94D5839A,A,5.84,A,9.08,A,5.98,A,7.01,A,11.96,A,8.03,A,11.15,A,5.54,D,10.78,A,7.22,13.4805,76.4463
USR_AA682B0A,A,11.73,B,18.47,B,20.4,C,16.52,B,16.22,A,19.82,B,12.86,C,16.74,A,14.75,C,12.22,28.6947,82.0413
USR_5CBC5CEC,C,14.71,C,21.04,A,11.88,C,15.64,B,17.79,C,24.5,B,19.42,C,23.34,C,17.08,B,15.33,28.7795,79.6481
USR_4ACBA8D4,D,38.8,C,8.69,B,28.71,D,28.47,D,35.35,D,28.84,D,21.63,D,15.09,B,31.79,B,18.91,19.7398,73.2264
USR_F26FA082,C,26.87,C,13.58,D,11.4,C,23.11,D,39.97,D,17.77,C,25.6,D,24.11,B,37.08,D,38.81,11.0895,76.2322
USR_1BBCCBDD,A,10.25,C,23.21,A,13.83,C,18.5,B,22.03,A,17.45,C,22.18,B,24.34,A,17.7,B,21.08,13.3048,77.4534
USR_C31ECB07,D,15.89,B,17.56,C,21.61,B,14.97,A,22.96,B,15.57,B,21.96,C,15.1,B,17.73,C,15.97,27.6509,82.2058
USR_8ED1EF45,B,22.98,D,16.08,D,10.99,D,14.24,D,18.37,A,16.8,C,18.97,B,16.43,C,18.58,A,14.72,12.0801,77.0281
USR_9522BEC4,B,15.6,B,18.66,B,13.2,C,12.23,B,14.28,B,20.38,B,16.6,A,14.52,D,17.03,A,18.48,30.5379,76.0669
USR_94C57B05,D,19.84,A,11.48,C,15.67,D,20.43,A,14.52,C,14.03,C,10.69,D,18.68,C,24.59,B,18.49,14.8952,76.09
USR_CB8250EC,C,21.34,C,12.34,B,12.72,B,21.37,C,17.06,C,11.77,B,10.74,A,13.69,D,22.88,D,20.58,22.6467,79.668
USR_07791570,B,24.82,A,13.29,C,18.03,A,14.4,C,17.98,C,14.46,A,16.16,C,14.54,C,14.66,C,12.16,25.6879,79.7156
USR_119B8D57,D,21.31,D,3.61,B,28.01,D,22.82,D,4.27,D,19.69,D,29.0,A,8.82,B,10.22,C,24.71,12.8016,79.5287
USR_B2AFE925,A,19.4,C,14.08,A,14.15,B,22.58,B,11.03,A,10.57,A,10.69,B,15.93,C,10.85,A,17.9,26.9614,75.9285
USR_F46A142A,B,24.76,B,12.61,B,12.77,B,17.47,B,16.03,B,22.12,B,15.62,B,24.16,B,18.28,D,19.4,27.5938,77.9487
USR_3E6F17F3,C,7.59,C,39.89,D,4.94,C,38.06,D,30.89,D,32.8,D,32.6,C,26.3,D,11.28,D,21.41,25.8736,79.1263
USR_C4C8BC5E,A,7.22,B,8.03,B,6.37,A,10.58,A,7.85,B,11.18,A,6.37,B,7.58,A,5.25,B,6.52,24.904,81.4606
USR_A137E9EC,B,10.17,B,10.71,B,18.64,B,12.57,A,24.86,C,16.01,A,19.27,B,10.22,D,12.02,C,23.55,22.3758,78.4549
USR_1839A9F1,C,22.86,A,24.54,C,17.79,B,10.69,A,15.15,C,21.74,B,12.0,A,19.39,C,14.5,C,16.66,29.977,76.9837
USR_EECCF491,A,15.94,C,23.41,A,24.86,A,13.59,A,18.85,D,21.64,A,10.7,A,13.65,B,10.01,D,15.68,28.8227,76.3823
USR_1F3024AB,A,6.27,B,7.29,A,9.1,A,6.46,B,10.77,B,6.88,A,6.63,B,10.35,A,11.56,A,6.13,28.9974,76.6384
USR_CF45ACFC,C,12.29,C,21.95,A,23.79,B,11.69,B,21.71,C,11.2,C,11.51,A,18.62,A,14.26,C,15.52,11.571,76.0562
USR_A26C5B31,B,20.24,B,14.66,A,17.08,B,13.79,B,17.22,C,21.67,A,12.29,B,10.58,C,23.97,C,22.54,28.7974,76.1779
USR_468DE2AB,C,15.23,A,24.82,A,16.88,B,23.97,C,19.72,B,14.93,B,23.92,C,19.05,A,22.54,B,19.13,30.2647,77.7943
USR_C3B63CEF,B,10.95,C,18.48,C,20.73,B,21.76,B,15.87,C,19.0,B,15.91,B,14.87,A,23.1,A,24.47,13.0239,78.6753
USR_E9BFD76A,A,14.15,A,10.74,C,18.45,B,10.31,B,12.89,B,20.67,B,11.77,A,24.78,A,20.41,B,10.14,29.2414,78.5682
USR_2F5EA8CD,C,7.73,B,22.3,B,31.28,C,18.03,C,18.09,C,24.35,C,6.28,D,39.5,D,2.81,B,24.17,30.198,75.5359
USR_0B60F241,C,37.96,C,32.49,D,20.65,D,25.23,C,34.4,D,30.63,B,37.51,D,28.51,C,34.3,C,33.7,18.9307,71.2267
USR_79AE5494,A,22.64,B,24.05,B,19.42,D,24.13,B,12.24,B,12.76,A,21.75,B,17.66,C,13.59,B,21.57,12.0846,76.0506
USR_41686C0A,A,23.57,A,16.16,C,23.66,B,16.26,A,23.54,D,17.56,B,17.59,B,12.89,C,21.62,B,13.83,28.4177,80.2573
USR_FCC2428C,A,13.69,C,17.83,B,22.78,A,17.09,B,19.45,B,19.15,A,14.52,C,13.36,A,10.58,C,13.1,26.5087,81.1402
USR_E7A3A518,A,7.56,A,5.23,A,7.02,A,7.69,D,8.38,A,8.81,A,11.24,A,8.69,B,5.93,A,6.24,18.4554,71.691
USR_492CD4DD,C,10.67,A,11.6,B,15.55,B,20.49,B,18.1,A,20.16,D,12.73,B,10.75,C,20.79,C,14.48,21.1379,79.6868
USR_64760E20,B,10.15,B,9.13,A,11.95,C,8.62,B,11.89,A,6.76,A,11.56,A,10.85,A,6.96,D,5.28,19.0516,73.1467
USR_7BEE313B,B,10.76,B,16.01,B,18.93,B,18.76,A,21.49,B,15.06,C,21.27,C,12.61,D,10.62,C,21.42,12.6335,78.0116
USR_43DC8D6F,B,15.27,A,22.33,B,12.79,A,10.44,B,21.7,B,10.65,A,14.58,A,11.03,B,14.76,B,24.76,30.5215,75.9804
USR_67247043,B,19.33,C,18.76,D,19.54,B,12.67,C,19.25,C,13.68,A,13.47,A,24.02,B,21.78,B,13.34,23.8943,78.3676
USR_B99CC00F,B,11.12,D,20.0,C,19.51,A,2.14,B,33.16,C,38.17,C,29.33,D,14.01,D,32.21,D,39.87,17.334,71.3301
USR_865954BD,C,17.72,B,23.29,C,15.92,B,15.51,B,13.64,D,18.97,D,11.33,C,20.27,D,11.31,B,20.38,29.6792,77.9336
USR_5C98C4F0,A,10.36,D,22.78,C,24.7,C,16.37,B,19.16,B,20.79,B,22.19,D,20.08,B,13.9,B,17.78,30.1114,78.0823
USR_D0D8DA61,A,7.68,C,20.2,D,15.16,D,36.27,C,6.36,D,4.2,B,24.39,C,2.23,D,23.28,D,10.22,29.6624,76.8923
USR_AAAD1AE1,A,14.12,B,18.24,C,12.43,D,23.16,C,14.93,B,19.91,A,19.28,A,12.86,B,23.16,B,11.2,25.296,79.8256
USR_8A0CB011,B,15.15,B,10.34,B,21.55,B,12.09,B,18.71,B,21.2,B,11.84,A,23.88,C,16.34,B,22.06,19.1386,72.6144
USR_36BD5F66,D,14.55,C,19.44,B,12.03,C,16.08,C,19.15,D,19.17,C,16.54,B,21.41,A,21.34,C,24.73,20.4672,73.7567
USR_4547A2F0,D,17.28,B,12.22,B,10.92,B,16.8,B,24.09,C,10.32,B,17.24,B,21.77,D,21.03,A,12.15,26.3713,79.3426
USR_BC9FEA0B,D,39.32,B,18.98,D,13.52,C,36.07,A,4.29,B,4.53,B,26.8,B,6.08,D,3.09,B,27.02,11.1835,78.7766
USR_F208E052,B,16.93,C,23.61,D,26.75,C,9.68,D,16.28,D,21.63,D,24.52,B,31.12,D,8.46,D,30.68,28.9368,76.3544
USR_9648CA9F,A,7.96,A,7.02,A,7.31,A,6.0,B,6.38,A,6.94,D,9.64,A,7.68,A,11.11,A,10.4,18.7885,74.0286
USR_9FDA32C3,B,12.87,C,24.32,A,15.17,B,12.77,B,20.22,C,24.61,A,13.06,B,22.51,B,24.02,C,11.7,11.9107,79.3744
USR_47EA7EE2,A,10.22,A,6.15,A,9.29,A,6.8,B,9.65,B,7.75,A,6.99,A,11.1,A,11.79,A,5.3,20.7603,73.7872
USR_0C6D9CC7,C,19.77,D,7.69,A,15.56,D,27.52,B,8.2,C,12.44,A,10.02,A,11.11,C,8.18,D,17.37,24.4104,79.7017
USR_FD388F63,C,19.94,D,33.42,D,10.77,D,36.59,D,37.4,B,37.99,A,4.35,C,6.32,A,13.45,D,22.27,27.4332,76.7412
USR_2576955B,A,10.45,A,9.03,A,5.67,A,10.79,A,8.88,B,11.86,A,9.06,A,6.72,A,5.25,B,8.84,25.7971,82.7759
USR_660CF284,A,9.49,A,6.51,A,10.86,B,5.31,A,8.5,A,8.43,C,5.51,A,6.89,A,5.62,D,7.8,14.4098,78.3166
USR_D9FE010A,C,16.75,C,11.9,A,19.04,B,22.23,C,15.25,D,15.73,B,21.13,B,17.26,A,10.72,A,13.39,17.5354,73.5787
USR_9FF63E23,D,13.42,D,21.32,B,12.61,C,23.93,A,23.19,B,10.6,B,10.72,B,20.24,B,10.17,A,10.85,26.9271,79.8278
USR_B0F02209,B,14.14,B,23.32,B,19.77,B,20.55,C,13.33,B,17.11,A,21.33,A,22.22,A,21.94,B,24.54,27.0111,80.1408
USR_77AA08F6,A,20.97,B,14.33,C,23.9,A,22.77,B,15.26,B,19.95,D,19.8,C,13.51,C,17.52,A,10.16,24.6111,80.316
USR_2F2ACB4C,B,12.72,C,17.91,C,19.94,A,22.7,A,19.11,A,16.52,D,22.53,B,13.26,B,22.95,B,23.06,26.3321,82.7987
USR_A8D3BF88,B,11.42,D,17.1,D,36.77,D,3.72,D,38.61,D,17.86,C,16.42,D,5.92,D,28.53,D,33.19,17.6846,73.2674
USR_F178C976,C,27.91,D,18.36,D,7.39,B,3.72,C,13.9,D,2.44,A,9.81,C,19.18,D,36.91,C,6.95,23.9076,79.8772
USR_D602613E,A,22.48,B,15.35,A,23.44,A,20.72,B,18.97,B,20.15,B,16.35,A,18.15,B,17.66,A,17.41,28.5305,81.3747
USR_481CB760,A,10.12,B,6.93,A,6.18,A,10.33,A,9.21,A,6.77,A,11.31,A,8.44,A,6.03,A,7.63,19.0835,73.6809
USR_7144385F,B,18.62,C,17.13,C,17.09,A,22.77,B,21.34,D,13.43,D,16.95,D,14.79,B,13.91,A,22.18,13.6585,76.8692
USR_285FCC3F,C,23.38,C,12.06,A,16.07,C,17.98,B,24.39,C,21.84,B,19.87,D,14.47,B,22.99,A,22.41,12.711,77.2128
USR_7B90E918,C,19.43,A,19.67,B,23.03,C,24.75,D,14.82,B,11.48,A,18.91,B,24.08,A,23.72,C,12.04,29.9799,78.0727
USR_1B35A188,A,11.08,D,7.98,B,10.2,A,11.76,A,6.09,C,10.09,C,11.06,A,9.13,A,11.13,A,5.54,20.8884,71.4905
USR_92E47D9C,B,15.56,C,11.66,B,21.87,B,10.47,B,19.67,C,16.07,A,16.48,D,17.16,B,16.63,C,19.52,22.5307,78.8985
USR_1C629262,B,24.22,B,23.94,C,12.95,D,12.33,C,16.73,B,20.09,B,18.55,B,18.7,C,12.9,D,23.96,11.0286,79.3061
USR_2B917C17,C,22.66,A,24.2,C,10.62,C,21.82,C,18.83,B,16.75,C,23.32,D,15.71,C,18.54,A,16.07,21.4875,80.8731
USR_208E770E,C,22.42,B,19.7,B,11.73,B,18.2,A,14.27,B,23.6,A,12.63,A,24.49,A,21.82,A,18.42,13.4148,78.5714
USR_93D8B97E,D,15.34,D,16.85,D,19.55,C,17.4,D,6.05,C,12.56,C,2.1,D,15.03,D,2.8,A,20.32,17.4307,73.402
USR_283F4838,D,16.24,C,8.25,C,29.58,C,15.82,D,29.69,C,37.53,B,12.37,C,10.02,B,28.04,D,22.39,25.5782,80.7572
USR_B3BF36F3,A,6.06,B,5.59,A,9.25,B,5.33,A,6.97,B,8.15,A,5.99,C,9.88,A,9.78,B,10.23,13.9065,77.8738
USR_FBB8C5B9,D,8.88,C,14.0,C,38.82,D,25.93,B,22.12,D,32.36,D,25.69,B,12.17,B,18.47,D,29.43,21.3253,77.9659
USR_FDF78589,D,39.1,B,2.6,D,35.83,D,7.42,C,7.28,C,39.97,C,27.1,D,31.16,D,25.97,C,5.92,28.5785,81.6996
USR_52BF3014,B,25.62,C,27.63,B,30.16,C,29.03,D,39.31,D,24.86,D,35.32,C,31.35,B,36.9,C,4.97,14.5211,76.6462
USR_507118D7,C,13.28,B,19.27,A,24.53,D,17.36,B,11.85,C,24.27,B,19.87,B,16.83,A,20.5,B,23.04,19.5038,71.7088
USR_BCD03131,B,8.25,A,10.57,A,10.23,A,8.0,A,5.95,A,11.54,B,10.95,A,7.51,A,6.19,A,11.0,18.2769,74.1368
USR_B1D73F0F,B,10.93,B,19.65,A,11.12,B,21.05,C,11.65,C,22.47,B,10.14,B,18.13,D,16.87,A,10.1,21.8669,78.6427
USR_91563BA1,D,34.52,C,36.79,D,26.96,B,11.59,C,23.75,B,12.92,A,35.55,C,3.66,B,22.85,A,14.58,28.3097,78.8819
USR_EDDB680B,B,16.57,D,18.05,A,23.6,B,10.35,B,20.13,B,12.32,C,11.4,C,21.39,B,21.4,C,16.9,23.8367,79.8651
USR_CA0B44BD,B,14.01,C,23.26,A,11.15,B,21.54,B,14.13,C,21.93,B,22.03,B,17.42,D,14.04,B,16.17,11.5036,79.4602
USR_1A549A91,A,6.53,A,5.86,A,9.54,A,9.96,A,11.39,B,10.58,A,10.05,D,10.83,A,11.34,A,11.45,17.1573,73.0656
USR_6774C2E9,A,9.32,A,11.84,A,8.9,A,9.36,A,5.18,A,5.67,A,8.95,A,10.05,A,6.64,B,10.93,11.0287,76.6413
USR_69CF726D,C,25.99,C,30.76,D,24.54,D,10.43,C,26.16,D,12.33,C,18.65,C,32.1,C,11.51,B,2.44,24.6117,77.3981
USR_9D46B40C,A,12.54,B,10.15,A,16.47,A,19.32,C,22.23,B,17.83,B,24.1,D,18.6,A,18.03,A,13.54,17.4558,71.1026
USR_09C9AE7A,C,8.96,D,11.55,B,14.0,D,16.53,D,2.0,D,38.67,D,38.93,B,4.74,D,30.03,B,30.75,21.8478,79.7454
USR_A1841BDD,B,15.69,C,21.3,B,24.55,A,10.54,B,10.09,A,16.76,C,20.76,D,15.04,C,12.41,A,16.53,27.9631,79.5398
USR_63927947,B,27.73,B,32.57,B,27.42,D,12.51,C,28.91,D,10.54,D,37.43,D,31.37,C,19.47,D,27.39,19.0285,74.7427
USR_5B0FA149,C,18.35,B,21.35,D,23.53,C,24.87,B,18.59,B,21.79,B,13.24,B,18.99,B,12.43,A,15.69,22.8614,78.3389
USR_A078B85A,B,6.49,A,11.13,B,5.78,B,5.08,A,6.95,A,7.13,A,7.61,A,9.6,A,11.39,A,9.04,19.2912,73.3966
USR_E22A687D,B,13.45,D,32.16,A,7.84,D,5.1,A,24.63,D,15.26,C,11.35,C,36.81,D,33.34,D,36.68,14.6852,77.1215
USR_864DFAC7,A,6.82,C,10.63,A,11.81,A,11.03,D,11.49,A,5.6,B,9.12,A,7.42,A,11.48,A,11.13,21.228,78.9182
USR_5636C751,A,16.58,B,20.21,C,18.13,C,10.61,B,13.13,A,20.26,A,12.19,C,15.73,C,18.4,C,20.82,12.9811,78.0547
USR_55D7B849,A,7.97,A,11.57,A,6.99,A,7.81,A,11.59,A,9.93,A,7.31,A,10.94,A,5.27,C,9.75,24.4044,80.6882
USR_0D1D3184,D,14.2,B,11.58,B,13.34,B,10.87,A,19.24,D,12.71,C,18.0,A,16.82,B,16.28,B,24.4,12.5702,78.2384
USR_0F8323FA,D,13.91,B,19.81,B,21.29,B,13.84,D,20.06,A,21.51,A,19.39,B,12.36,B,20.49,A,23.98,17.5826,72.2593
USR_9A093C51,D,17.09,B,36.2,C,7.15,C,24.34,C,23.8,B,37.84,D,31.87,C,9.5,C,23.68,C,36.5,13.5204,78.293
USR_C6B0FDA8,C,21.29,B,15.92,C,24.34,A,20.9,B,19.05,C,10.77,C,24.68,A,12.43,C,13.67,D,19.98,20.6852,71.0959
USR_EE402D34,D,31.56,C,5.29,B,22.2,C,24.7,B,29.29,D,5.63,D,34.16,A,33.17,D,21.25,C,6.38,18.9023,73.2748
USR_719AA283,D,30.24,B,3.99,D,32.38,B,28.2,A,15.06,D,37.26,A,15.35,C,8.86,C,32.97,B,27.52,27.3447,76.8495
USR_50C8F92B,C,18.49,A,10.24,B,17.76,B,11.15,A,11.69,B,18.76,B,24.31,C,15.22,C,20.48,C,20.64,27.9836,77.2142
USR_69891487,D,24.33,C,16.33,C,11.18,B,22.27,B,24.92,A,11.4,B,22.78,B,15.92,C,24.88,B,15.03,23.7324,78.5982
USR_2490594E,B,12.57,B,18.61,C,24.92,A,18.08,A,19.47,B,20.85,C,20.01,D,21.69,D,13.03,B,11.61,26.6241,79.9842
USR_888CB76F,D,10.44,D,10.91,B,3.6,C,18.53,D,36.64,A,34.97,C,18.98,B,31.05,C,25.95,D,18.68,26.9084,80.6488
USR_1DA66D01,C,14.52,B,24.11,B,14.19,B,10.89,C,14.12,D,22.61,B,23.71,A,24.88,C,14.24,A,14.24,12.3514,78.8912
USR_6B9DD6C6,D,39.92,C,37.45,C,12.44,D,37.27,C,33.79,D,9.27,C,16.03,D,26.96,B,15.57,D,39.52,20.925,71.0839
USR_EF7A3B9B,C,11.05,B,21.15,A,11.4,D,22.49,C,10.06,C,11.86,D,23.66,B,21.89,C,13.16,B,22.49,27.548,77.3632
USR_855D1D13,B,11.01,B,19.84,C,21.76,A,22.08,A,18.05,C,22.9,C,10.31,C,13.84,B,12.1,B,18.72,21.149,78.8472
USR_176C75F8,D,24.06,C,20.34,B,20.99,B,12.36,A,12.0,C,18.88,B,18.04,B,16.62,A,14.89,C,23.74,25.1487,81.7904
USR_C31AB92C,D,32.62,C,35.87,D,13.13,D,33.9,D,15.72,B,19.98,D,39.74,C,24.9,C,3.01,B,33.38,22.8524,79.8203
USR_16B00B89,A,10.32,A,11.6,B,5.98,B,9.99,A,10.14,A,5.2,A,8.93,D,6.12,D,11.74,A,7.86,30.5351,78.328
USR_F77713C9,A,10.35,A,10.59,B,11.22,C,10.0,A,11.04,B,11.95,A,5.27,A,9.41,A,8.63,A,10.58,28.7371,81.3457
USR_D76D5FD4,B,18.49,C,11.36,B,17.38,B,22.53,C,10.25,B,18.83,C,20.55,B,23.38,A,17.47,B,23.29,28.3456,75.7759
USR_B54E22CA,A,7.96,B,5.76,A,5.05,A,9.21,A,5.59,A,10.73,A,5.86,A,11.15,A,5.9,A,7.87,24.6905,77.5953
USR_F255C62E,A,17.65,C,16.87,A,24.31,C,13.67,A,11.17,C,18.84,C,16.3,B,23.33,C,23.27,B,21.32,17.8363,71.5109
USR_C83F65F1,B,24.06,C,13.86,A,24.11,B,10.91,B,10.42,C,15.92,B,15.75,A,12.34,B,15.98,B,21.11,21.0152,74.4292
USR_110F2568,C,12.22,D,18.81,D,14.07,B,17.08,B,19.25,A,15.71,B,10.06,B,13.99,B,14.96,C,16.82,28.7311,77.3356
USR_AFF4DBFA,A,5.82,A,8.29,A,10.33,A,8.3,A,5.73,A,11.62,A,5.37,A,10.41,A,11.78,B,5.28,27.9606,79.0494
USR_D8E5874F,B,31.64,C,23.19,C,16.26,D,5.56,D,30.24,C,5.93,D,17.28,B,17.74,D,10.61,D,11.29,11.9845,76.4377
USR_A33EC266,D,25.7,D,31.73,D,12.05,C,8.26,C,10.04,C,12.87,D,20.73,D,2.55,B,32.4,B,37.61,23.1044,78.6949
USR_6775BE3D,A,9.04,B,11.53,B,9.94,A,11.15,B,5.27,A,9.35,A,7.3,A,9.07,B,10.43,A,6.53,18.8962,73.4558
USR_6F2C7CC5,B,23.49,B,21.98,B,20.37,C,16.36,C,19.75,A,14.21,B,16.93,D,23.79,B,13.21,C,21.28,17.9121,73.3023
USR_EDA650CA,A,24.75,A,20.65,A,15.5,A,11.17,A,13.4,A,10.02,C,23.88,B,10.21,B,11.97,B,21.96,28.8082,79.3879
